Question,Answer
Ngân hàng của bạn có cung cấp tài khoản nào cho người cao tuổi không?,"Tài khoản NUST Waqaar được phát triển dành riêng cho người cao tuổi, cho phép họ thực hiện các giao dịch ngân hàng đồng thời tận dụng các cơ hội đầu tư."
Phí xử lý cho Ứng dụng Tài chính Ask Fauri là bao nhiêu?,Phí cố định 3.000 Rs. tại thời điểm bắt đầu và cho mỗi lần gia hạn.
Công suất cho phép theo Tài chính NUST Ujala?,"i. Doanh nghiệp: Doanh nghiệp siêu nhỏ (SE) từ 10 KW đến 200KW, Doanh nghiệp nhỏ (ME) từ 30 KW đến 500KW. ii. Người vay trong nước: từ 5 KW đến 30KW. iii. Nhân viên NUST: tối đa 30 KW. iv. Nhà cung cấp/Nhà bán: từ 30 KW đến 500KW."
Phí xử lý hồ sơ là bao nhiêu?,Phí sẽ được tính theo Biểu phí hiện hành (SOC) hoặc theo thỏa thuận với doanh nghiệp.
Ngân hàng có yêu cầu vốn chủ sở hữu cho chương trình này không?,AIF 1 & AIF 2: Tối thiểu 30% (Doanh nghiệp hiện hữu) & Tối thiểu 40% (Doanh nghiệp mới). AIF 3 & AIF 4: Không yêu cầu đối với Doanh nghiệp hiện hữu & Tối thiểu 25% (Doanh nghiệp mới).
Người Pakistan ở nước ngoài có thể sử dụng dịch vụ Thẻ tín dụng từ NUST không?,"Có. Cá nhân duy trì tài khoản FC với NUST, người nhận kiều hối/ chủ tài khoản Roshan Digital, chủ sở hữu Chứng chỉ Naya Pakistan có thể đăng ký Thẻ tín dụng NUST MasterCard trên cơ sở thế chấp. Lưu ý: Dịch vụ chỉ được cung cấp trong trường hợp có tài khoản chung FC duy trì với NUST (một người phải cư trú tại Pakistan)."
Ngân hàng NUST có cung cấp Tài khoản Ngân hàng Kỹ thuật số đơn giản không?,"Có, Tài khoản Kỹ thuật số Asaan của NUST đang được cung cấp."
Có phí thanh toán trễ không?,"Trong trường hợp chậm thanh toán khoản trả góp, lãi suất thương mại sẽ được tính trên số ngày quá hạn."
VPCA có đi kèm bất kỳ quyền lợi bảo hiểm nào không?,Bảo hiểm Rút tiền mặt tại ATM. Bảo hiểm “Tử vong do Tai nạn & Thương tật Vĩnh viễn” 24 Giờ trên Toàn cầu.
Ngân hàng NUST có cung cấp hình thức tài trợ thời vụ nào không?,Sản phẩm tài chính thời vụ “Tài trợ Nhà máy Bột mì NUST” đã được cấu trúc thông qua để tài trợ nhanh chóng theo hình thức cho vay theo chương trình. Sản phẩm được thiết kế dành riêng cho các nhà máy bột mì nhằm đáp ứng nhu cầu vốn lưu động của họ. Tài trợ Nhà máy Bột mì NUST nhằm đáp ứng nhu cầu tài chính thời vụ cho việc mua sắm lúa mì và các chi phí quản lý khác của các nhà máy bột mì. Phạm vi của sản phẩm nhắm đến các nhà máy bột mì thuộc danh mục Doanh nghiệp vừa và nhỏ (SME).
Mục đích nào mà Tài chính Xay xát Bột mì NUST được cung cấp?,"Tài chính Tiền mặt (CF) để đáp ứng nhu cầu vốn lưu động của hoạt động kinh doanh xay xát bột mì cho việc mua sắm lúa mì theo công suất xay xát. Tài chính Hoạt động (RF) để đáp ứng nhu cầu vốn lưu động như vận chuyển, lương & tiền công, tiện ích và các chi phí hành chính khác (Việc mua sắm lúa mì bằng nguồn vốn RF bị hạn chế)."
Ngân hàng NUST có cung cấp Tài khoản Ngân hàng Số cho Freelancer không?,"Tài khoản Số Freelancer của NUST được thiết kế dành riêng cho Freelancer, giúp họ có thể nhận thanh toán trực tiếp vào tài khoản ngân hàng và đồng thời tận hưởng các dịch vụ ngân hàng phong cách sống khác."
NUST Ujala Finance được cung cấp cho những mục đích nào?,"Doanh nghiệp vừa và nhỏ (SME), Nhân viên NUST và Hộ gia đình: Phát điện để tự sử dụng hoặc cung cấp cho công ty phân phối / NEPRA. Nhà cung cấp/Nhà bán lẻ: Cho thuê tiếp thiết bị năng lượng tái tạo / bán hàng trả chậm / cho thuê hoặc bán điện cho người dùng cuối."
Phí bảo hiểm là bao nhiêu?,Tính theo thực tế.
"Tôi là người nước ngoài, tôi có thể gửi tiền sang Pakistan không?","Có, bạn có thể."
Tài khoản này cung cấp tỷ lệ lợi nhuận là bao nhiêu và khi nào thì được ghi có?,"Thanh toán lợi nhuận hàng tháng dựa trên số dư trung bình hàng tháng. Tỷ lệ lợi nhuận: 0.19%, được ghi có hàng tháng."
Tần suất trả nợ trong PMYB & ALS là gì?,Việc trả nợ các khoản vay PMYB&ALS sẽ được thực hiện dưới hình thức 'Trả góp Hàng tháng hoặc Hàng quý (hoặc theo chỉ đạo của SBP).
Có độ tuổi tối thiểu nào để được hỗ trợ tài chính tại Quỹ Tài chính NUST Ujala không?,Tài trợ cho Doanh nhân Xã hội/Doanh nhân Vi mô: Từ 25-55 tuổi tại thời điểm nộp đơn. (Ít nhất một thành viên hợp danh/giám đốc phải đáp ứng tiêu chí về tuổi). Nhà cung cấp/Người bán: Từ 25-55 tuổi tại thời điểm nộp đơn. (Ít nhất một thành viên hợp danh/giám đốc phải đáp ứng tiêu chí về tuổi). Tài trợ cho Nhân viên NUST: Không giới hạn độ tuổi. Tài trợ cho Ứng viên Nội địa: Từ 25-55 tuổi tại thời điểm nộp đơn. (Ít nhất một người vay hoặc người đồng vay phải đáp ứng tiêu chí)
Tỷ lệ lợi nhuận cho tài khoản tiết kiệm ngoại tệ là bao nhiêu?,"Tỷ lệ Lợi nhuận cho USD: 0,0025, GBP: 0,0025, EUR: 0."
Các dịch vụ miễn phí có sẵn với Tài khoản Tiết kiệm NUST Maximiser là gì?,o Phát hành Séc Ngân hàng o Phát hành CDR o Rút tiền mặt/Gửi tiền trực tuyến liên chi nhánh (Trực tuyến) o Chuyển khoản nội bộ trong NUST qua chi nhánh (Chuyển khoản trực tuyến) o Ngân hàng Internet o SMS về giao dịch kỹ thuật số o Bảng sao kê điện tử
Phí ngân hàng cho tài khoản này là bao nhiêu?,Tất cả các khoản phí ngân hàng được áp dụng theo Biểu phí hiện hành.
Việc khai báo mục đích gửi tiền đến Pakistan có quan trọng không?,"Có, việc cung cấp mục đích gửi tiền đến Pakistan là bắt buộc."
Hạn mức cho vay của Chương trình Tài chính Xay xát Bột mì NUST là gì?,Mỗi bên (một thực thể duy nhất) có thể vay tối đa 75 triệu Rs cho Doanh nghiệp vừa và 25 triệu Rs cho Doanh nghiệp nhỏ.
NUST Sahar Finance có thể được sử dụng cho những mục đích nào?,"i. Mở rộng kinh doanh hiện có ii. Thành lập doanh nghiệp mới iii. Mua cổ phiếu/ Nhu cầu vốn lưu động, v.v."
Bảo hiểm tài sản có bắt buộc không?,Có. Bảo hiểm tài sản là bắt buộc; Phí bảo hiểm do bên vay chịu. Bảo hiểm này chi trả chi phí xây dựng của ngôi nhà được tài trợ và giá trị tài sản trong trường hợp căn hộ chung cư.
Cơ cấu pháp lý của doanh nghiệp nên như thế nào để được hưởng Tài chính NUST Imarat?,"Chủ sở hữu duy nhất, Công ty hợp danh (đã đăng ký), Công ty trách nhiệm hữu hạn tư nhân, Công ty đại chúng."
Các khoản phí dịch vụ/tài liệu/pháp lý trong Tài chính Xay xát Bột mì NUST là gì?,Tính theo thực tế.
Các tính năng chính của tài khoản là gì?,Tài khoản không dựa trên lãi suất; Giao dịch thường xuyên và khả năng tiếp cận quỹ
Thời hạn tối đa cho Khoản vay NUST Ujala là bao lâu?,"i. Người vay SE/ME: 05 năm, bao gồm thời gian ân hạn 03 tháng. ii. Trong nước: 05 năm bao gồm thời gian ân hạn 03 tháng. iii. Nhân viên NUST: 10 năm hoặc theo thời gian công tác còn lại (tùy theo mức nào thấp hơn), bao gồm thời gian ân hạn 03 tháng. iv. Nhà cung cấp/Nhà cung ứng: 05 năm bao gồm thời gian ân hạn 06 tháng."
Các tính năng chính của tài khoản là gì?,Tài khoản không dựa trên lãi suất; Giao dịch thường xuyên và khả năng tiếp cận quỹ
Có hình phạt rút tiền trước hạn trong Tiền gửi có kỳ hạn NUST Maximiser không?,"Việc rút tiền Tiền gửi có kỳ hạn NUST Maximiser trước ngày đáo hạn sẽ chịu hình phạt rút tiền trước hạn như sau: Số tiền gốc x 1,5% mỗi năm cho thời gian còn lại của Tiền gửi có kỳ hạn. (Ví dụ: nếu một giao dịch được đặt cho 5 năm nhưng rút sau 2 năm – hình phạt/phí sẽ là 4,5% x Số tiền gốc). Mức phạt/phí tối thiểu là 1,5% số tiền gốc. Số tiền phạt sẽ chỉ trong phạm vi lợi nhuận đã trả/ có thể trả."
Làm thế nào để đăng ký Tài khoản Roshan Digital?,"Khách hàng có thể truy cập trang web của Ngân hàng NUST và nhấp vào 'Đăng ký Tài khoản Roshan Digital' để mở tài khoản. Khách hàng sẽ điền vào mẫu đơn mở tài khoản và nộp các tài liệu cần thiết. Yêu cầu mở Tài khoản Roshan Digital của khách hàng sẽ được xử lý trong vòng 48 giờ làm việc. Trong trường hợp có bất kỳ sai sót nào hoặc cần thêm thông tin, ngân hàng sẽ liên hệ với khách hàng theo các chi tiết liên lạc đã cung cấp."
Tỷ lệ lợi nhuận cho tài khoản tiết kiệm ngoại tệ là bao nhiêu?,"Tỷ lệ lợi nhuận cho USD: 0,0025, GBP: 0,0025, EUR: 0."
Ai đủ điều kiện mở tài khoản này?,"Đối tượng đủ điều kiện mở Tài khoản Số Asaan của NUST bao gồm: Lực lượng lao động có kỹ năng/không có kỹ năng, Người ít học/không biết chữ, Nông dân, Công nhân/Lao động theo ngày, Phụ nữ/Nội trợ, Cá nhân tự kinh doanh và Thanh niên."
Ai có thể mở Tài khoản Chuyển tiền Pak Wattan?,Người nhận chuyển tiền hợp pháp (PRI) có thể mở tài khoản này.
Ngân hàng của bạn có cung cấp tài khoản nào cho người cao tuổi không?,"Tài khoản NUST Waqaar được phát triển dành riêng cho người cao tuổi, cho phép họ thực hiện các giao dịch ngân hàng đồng thời tận dụng các cơ hội đầu tư."
NUST có cung cấp sản phẩm cho vay kinh doanh nào dành cho gia đình quân nhân và sĩ quan đã nghỉ hưu của lực lượng vũ trang không?,"NUST Hunarmand Finance là một sản phẩm phụ của PMYB&ALS, được xây dựng với mục tiêu tạo cơ hội kinh doanh cho các thị trường mục tiêu cụ thể. Sản phẩm được cung cấp cho: • Các sĩ quan ủy nhiệm, sĩ quan cấp dưới, hạ sĩ quan đã nghỉ hưu của lực lượng vũ trang và thành viên gia đình của họ (vợ/chồng và con cái). • Vợ/chồng và con cái của các sĩ quan ủy nhiệm, sĩ quan cấp dưới, hạ sĩ quan đang tại ngũ trong lực lượng vũ trang."
Hạn mức cho vay của NUST Rice Finance là gì?,"Doanh nghiệp vừa và lớn (ME): Lên đến 200 triệu Rupees (Tối đa), Doanh nghiệp siêu nhỏ và nhỏ (SE): Lên đến 25 triệu Rupees (Tối đa)."
Yêu cầu số tiền gửi tối thiểu để mở Tài khoản Tiết kiệm NUST Waqaar & Tiền gửi Có kỳ hạn NUST Waqaar là bao nhiêu?,• Tiền gửi tối thiểu để mở Tài khoản Tiết kiệm NUST Waqaar là 1.000 Rs. • Tiền gửi tối thiểu để mở Tài khoản Tiền gửi Có kỳ hạn NUST Waqaar là 25.000 Rs. Lưu ý: Khách hàng phải là chủ tài khoản của NUST để đặt tiền vào Tiền gửi Có kỳ hạn NUST Waqaar.
Ai đủ điều kiện mở tài khoản này?,"Đối tượng đủ điều kiện mở Tài khoản Số Asaan của NUST bao gồm: Lực lượng lao động có tay nghề/không có tay nghề, người ít học/không biết chữ, nông dân, công nhân/lao động theo ngày, phụ nữ/nội trợ, cá nhân tự kinh doanh và thanh niên."
Ai đủ điều kiện mở tài khoản này?,"Đối tượng đủ điều kiện mở Tài khoản Số Asaan của NUST bao gồm: Lực lượng lao động có kỹ năng/không có kỹ năng, Người ít học/không biết chữ, Nông dân, Công nhân/Lao động theo ngày, Phụ nữ/Nội trợ, Cá nhân tự kinh doanh và Thanh niên."
Tài khoản Kỹ thuật số Asaan của NUST là gì?,"Tài khoản Kỹ thuật số Asaan của NUST là một sản phẩm ngân hàng kỹ thuật số cung cấp một nền tảng đơn giản, dễ sử dụng để khách hàng quản lý tài chính của mình một cách thuận tiện trực tuyến."
Cơ cấu pháp lý của doanh nghiệp để được hưởng Tài chính NUST Sahar là gì?,"Chủ sở hữu duy nhất, Công ty hợp danh, Công ty trách nhiệm hữu hạn tư nhân, Công ty một thành viên (SMC), Cá nhân kinh doanh (Do phụ nữ làm chủ). Đối với Công ty hợp danh/ Công ty trách nhiệm hữu hạn tư nhân, có 02 thành viên hợp danh hoặc giám đốc, tối thiểu 51% cổ đông/ Giám đốc điều hành phải là nữ và người này cũng phải là người nộp đơn. Nếu có nhiều hơn 02 thành viên hợp danh hoặc giám đốc, cổ đông đa số phải là phụ nữ, người này cũng phải là Giám đốc điều hành và là người nộp đơn."
Các tính năng chính của Tài khoản Little Champs là gì?,"• Số tiền gửi ban đầu tối thiểu: 100 Rs
• Tài khoản Tiết kiệm Little Champs
• Miễn phí sổ séc đầu tiên* (Chỉ dành cho Tài khoản Vãng lai)
• Miễn phí thẻ ghi nợ* (áp dụng phí thường niên/phí thay thế)
• Chi trả lợi nhuận: Nửa năm một lần
• Tỷ suất lợi nhuận: 0.19
• Hạn mức chuyển tiền hàng ngày: 100.000 Rs
• Hạn mức rút tiền ATM hàng ngày: 25.000 Rs
• Hạn mức POS hàng ngày: 50.000 Rs"
Tần suất hoàn trả markup trong Ask Fauri Business Finance là gì?,"AFBF-1: Hàng tháng / Hàng quý, AFBF-2: Hàng tháng / Hàng quý, AFBF-3: Trả trước, AFBF-4: Trả trước."
